sale_id,date_time,type,weight,destination,postage method,quantity,cost
567,18/02/2017 09:17,parcel,15.04,Slovenia,Express Parcel,3,1089.87
568,17/04/2017 13:53,parcel,14.95,Taiwan - Province Of China,Standard Parcel,3,460.17
568,17/04/2017 13:53,letter,0.13,Kuwait,Express Letter,2,111.36
569,6/02/2016 14:38,parcel,0.83,Brunei Darussalam,Express Parcel,1,55.09
569,6/02/2016 14:38,letter,0.19,Malta,Express Letter,3,159.12
569,6/02/2016 14:38,parcel,19.93,Peru,Economy Parcel_By Sea,1,205.96
570,13/09/2016 14:11,letter,0.2,New Caledonia,Economy Letter,2,12
571,5/10/2017 15:25,letter,0.28,Israel,Economy Letter,2,36
571,5/10/2017 15:25,parcel,7.72,Cyprus,Economy Parcel_By Sea,1,109.03
571,5/10/2017 15:25,letter,0.25,French Polynesia,Express Letter,3,116.49
572,10/05/2016 13:48,letter,0.39,New Caledonia,Economy Letter,2,24
573,18/05/2016 14:37,parcel,19.18,Argentina,Express Parcel,2,762.9
573,18/05/2016 14:37,letter,0.43,Cook Islands,Express Letter,1,38.83
574,20/10/2017 15:54,parcel,19.11,France,Standard Parcel,3,618.12
574,20/10/2017 15:54,letter,0.31,Turkey,Economy Letter,2,36
575,29/12/2016 11:52,letter,0.47,French Polynesia,Economy Letter,2,24
575,29/12/2016 11:52,letter,0.29,Samoa,Express Letter,2,77.66
576,15/04/2017 12:37,parcel,15.78,Hungary,Express Parcel,1,363.29
576,15/04/2017 12:37,parcel,12.53,Cambodia,Standard Parcel,3,484.23
577,2/09/2017 14:17,letter,0.34,Slovenia,Express Letter,2,106.08
578,22/05/2017 13:02,letter,0.11,Romania,Express Letter,2,106.08
579,17/06/2016 11:00,parcel,13.68,Peru,Standard Parcel,3,887.97
580,9/03/2017 13:38,letter,0.15,Nepal,Express Letter,3,116.49
580,9/03/2017 13:38,letter,0.33,Philippines,Economy Letter,3,36
581,11/03/2017 13:37,letter,0.13,Macedonia - The Former Yugoslav Republic Of,Economy Letter,3,27
582,3/07/2016 15:40,letter,0.2,Spain,Economy Letter,2,18
582,3/07/2016 15:40,letter,0.47,China,Economy Letter,1,12
582,3/07/2016 15:40,letter,0.33,Indonesia,Economy Letter,1,12
583,25/05/2016 13:56,letter,0.15,Taiwan - Province Of China,Economy Letter,3,18
583,25/05/2016 13:56,letter,0.39,Iran - Islamic Republic Of,Economy Letter,2,36
583,25/05/2016 13:56,parcel,14.85,Netherlands,Economy Parcel_By Sea,2,303.08
584,7/09/2016 11:50,letter,0.37,Korea - Republic Of,Economy Letter,3,36
585,5/06/2017 13:12,parcel,11.41,Mauritius,Standard Parcel,3,887.97
586,16/01/2016 14:44,letter,0.24,Israel,Express Letter,2,111.36
586,16/01/2016 14:44,letter,0.16,Serbia,Express Letter,1,53.04
587,17/05/2017 10:02,parcel,11.4,Nepal,Standard Parcel,3,484.23
587,17/05/2017 10:02,letter,0.11,Cambodia,Economy Letter,3,18
588,21/09/2016 12:16,letter,0.18,Solomon Islands,Economy Letter,2,12
589,21/03/2017 09:53,letter,0.28,Germany,Economy Letter,1,18
589,21/03/2017 09:53,letter,0.39,Netherlands,Express Letter,3,127.86
590,12/08/2017 13:19,letter,0.15,Portugal,Express Letter,1,53.04
590,12/08/2017 13:19,letter,0.43,France,Economy Letter,3,54
590,12/08/2017 13:19,letter,0.19,United States,Express Letter,2,75.76
591,11/03/2016 12:36,letter,0.3,Japan,Express Letter,3,110.85
592,18/05/2017 13:01,parcel,6.16,Argentina,Express Parcel,2,509.06
592,18/05/2017 13:01,letter,0.26,Brazil,Economy Letter,1,18
592,18/05/2017 13:01,parcel,15.1,United Kingdom,Standard Parcel,1,200.9
593,15/07/2016 14:18,parcel,7.05,Czech Republic,Express Parcel,2,484.82
594,20/11/2017 14:22,letter,0.32,Samoa,Economy Letter,2,24
594,20/11/2017 14:22,letter,0.21,Korea - Republic Of,Economy Letter,1,6
595,24/03/2016 15:43,parcel,19.9,Netherlands,Economy Parcel_By Sea,2,373.62
595,24/03/2016 15:43,parcel,17.01,Turkey,Express Parcel,2,726.58
596,6/08/2016 10:42,parcel,17.2,Pakistan,Express Parcel,2,384.74
596,6/08/2016 10:42,parcel,16.72,Taiwan - Province Of China,Standard Parcel,1,178.1
597,29/04/2017 09:08,letter,0.35,Vietnam,Economy Letter,3,36
597,29/04/2017 09:08,letter,0.4,New Zealand,Economy Letter,2,22
597,29/04/2017 09:08,letter,0.22,Greece,Economy Letter,3,27
598,28/12/2017 11:59,letter,0.17,Thailand,Economy Letter,1,6
599,31/10/2017 12:11,letter,0.13,Fiji,Express Letter,1,38.83
599,31/10/2017 12:11,letter,0.43,Kenya,Express Letter,1,55.68
599,31/10/2017 12:11,parcel,6.37,Hong Kong,Standard Parcel,1,128.68
600,1/02/2017 13:40,parcel,3.54,Czech Republic,Economy Parcel_By Sea,2,138.5
600,1/02/2017 13:40,letter,0.11,Slovenia,Express Letter,3,159.12
600,1/02/2017 13:40,parcel,6,Romania,Express Parcel,2,484.82
601,1/05/2016 13:52,letter,0.15,Israel,Express Letter,1,55.68
601,1/05/2016 13:52,parcel,4.41,Brazil,Express Parcel,1,143.14
602,16/01/2017 15:16,letter,0.36,Norway,Express Letter,1,42.62
602,16/01/2017 15:16,parcel,12.02,Austria,Express Parcel,3,908.55
603,1/04/2017 14:06,parcel,12.91,Ukraine,Standard Parcel,1,280.85
604,3/09/2017 11:03,parcel,2.18,Cambodia,Express Parcel,1,84.56
604,3/09/2017 11:03,parcel,6.92,Bahrain,Express Parcel,2,509.06
604,3/09/2017 11:03,letter,0.16,Fiji,Economy Letter,2,12
605,14/08/2017 13:50,parcel,7.22,Qatar,Standard Parcel,3,658.35
605,14/08/2017 13:50,parcel,18.61,Canada,Standard Parcel,2,365.36
606,16/04/2016 13:07,parcel,14.48,Lao People'S Democratic Republic,Standard Parcel,1,161.41
607,29/11/2016 08:26,parcel,10.3,Turkey,Express Parcel,3,908.55
607,29/11/2016 08:26,letter,0.46,Mexico,Economy Letter,1,18
607,29/11/2016 08:26,letter,0.24,Papua New Guinea,Express Letter,3,116.49
608,6/11/2017 16:16,letter,0.5,Greece,Express Letter,3,159.12
608,6/11/2017 16:16,letter,0.27,Tonga,Economy Letter,3,36
608,6/11/2017 16:16,letter,0.49,Philippines,Express Letter,1,38.83
609,14/02/2017 11:21,letter,0.3,Austria,Economy Letter,2,36
610,11/07/2016 11:35,parcel,9.39,Nepal,Standard Parcel,2,270.88
610,11/07/2016 11:35,parcel,10.79,Netherlands,Economy Parcel_By Sea,3,454.62
610,11/07/2016 11:35,parcel,5.63,Kenya,Express Parcel,3,763.59
611,9/12/2016 10:17,parcel,3.73,South Africa,Standard Parcel,1,128.08
612,14/07/2016 15:14,parcel,14.63,India,Express Parcel,3,475.17
612,14/07/2016 15:14,parcel,8.72,Belgium,Express Parcel,3,727.23
613,15/05/2017 14:56,parcel,6.41,Mexico,Standard Parcel,1,219.45
614,7/08/2016 14:42,letter,0.24,Singapore,Economy Letter,1,6
615,7/08/2017 11:25,parcel,13.84,France,Standard Parcel,2,357.88
615,7/08/2017 11:25,letter,0.2,Mauritius,Economy Letter,1,9
616,22/05/2016 13:06,letter,0.17,Argentina,Express Letter,3,167.04
617,3/08/2017 09:26,parcel,7.67,Russian Federation,Express Parcel,3,727.23
618,6/03/2017 13:22,letter,0.36,Norway,Express Letter,3,127.86
618,6/03/2017 13:22,letter,0.22,Mexico,Economy Letter,1,9
618,6/03/2017 13:22,letter,0.42,Kuwait,Express Letter,2,111.36
619,9/04/2016 11:05,parcel,12.46,Cyprus,Standard Parcel,2,561.7
620,30/08/2016 13:41,parcel,16.8,Brunei Darussalam,Standard Parcel,1,187.37
620,30/08/2016 13:41,parcel,12.08,Arab Emirates,Standard Parcel,1,295.99
621,8/01/2016 12:23,letter,0.27,Sri Lanka,Express Letter,3,116.49
621,8/01/2016 12:23,letter,0.13,New Caledonia,Express Letter,3,116.49
622,25/02/2016 10:09,parcel,10.24,Chile,Standard Parcel,1,295.99
623,12/12/2016 11:38,letter,0.3,Kenya,Express Letter,1,55.68
624,24/10/2017 14:54,parcel,13.83,Switzerland,Express Parcel,3,551.82
625,6/05/2017 14:16,letter,0.48,Indonesia,Economy Letter,2,24
625,6/05/2017 14:16,letter,0.33,Russian Federation,Express Letter,3,159.12
626,7/02/2017 11:39,letter,0.38,Russian Federation,Economy Letter,1,18
627,17/05/2017 15:17,parcel,1.23,Israel,Express Parcel,1,89.53
628,13/04/2016 13:49,letter,0.48,Pakistan,Economy Letter,3,36
628,13/04/2016 13:49,letter,0.11,Philippines,Economy Letter,3,18
629,21/09/2016 10:28,letter,0.13,Nauru,Economy Letter,1,6
629,21/09/2016 10:28,parcel,10.39,Arab Emirates,Economy Parcel_By Sea,3,501.24
629,21/09/2016 10:28,letter,0.23,Myanmar,Express Letter,3,116.49
630,20/04/2017 13:30,letter,0.43,Malaysia,Economy Letter,3,36
631,16/07/2016 07:00,parcel,16.53,Mexico,Express Parcel,2,762.9
631,16/07/2016 07:00,parcel,19.35,New Caledonia,Express Parcel,1,192.37
632,19/04/2017 13:01,letter,0.32,Hungary,Express Letter,1,53.04
632,19/04/2017 13:01,parcel,7.38,Bahrain,Express Parcel,1,254.53
632,19/04/2017 13:01,parcel,5.44,Italy,Economy Parcel_By Sea,1,104.83
633,20/07/2016 13:38,parcel,9.33,Tonga,Express Parcel,1,140.44
634,3/01/2016 13:47,letter,0.44,Cook Islands,Express Letter,3,116.49
635,12/10/2017 14:44,parcel,18.75,Portugal,Express Parcel,2,726.58
635,12/10/2017 14:44,letter,0.44,Switzerland,Express Letter,1,42.62
635,12/10/2017 14:44,parcel,2.19,Israel,Standard Parcel,3,337.44
636,2/04/2017 16:53,parcel,18.88,Brazil,Express Parcel,2,726.58
637,5/06/2017 12:06,letter,0.27,Thailand,Express Letter,1,36.95
637,5/06/2017 12:06,letter,0.49,Brunei Darussalam,Express Letter,3,116.49
637,5/06/2017 12:06,letter,0.28,Malaysia,Economy Letter,1,12
638,19/04/2016 10:59,letter,0.23,Nigeria,Express Letter,3,167.04
638,19/04/2016 10:59,letter,0.47,Estonia,Express Letter,3,159.12
638,19/04/2016 10:59,parcel,19.16,Qatar,Express Parcel,3,1144.35
639,16/05/2017 12:52,letter,0.31,Cook Islands,Express Letter,1,38.83
639,16/05/2017 12:52,parcel,17.1,Cambodia,Express Parcel,2,384.74
639,16/05/2017 12:52,parcel,15.74,Estonia,Economy Parcel_By Sea,2,392.3
640,31/03/2016 13:08,letter,0.36,Arab Emirates,Express Letter,1,55.68
640,31/03/2016 13:08,parcel,3.52,Turkey,Standard Parcel,1,128.08
640,31/03/2016 13:08,letter,0.45,Cambodia,Economy Letter,2,24
641,13/09/2017 11:15,letter,0.41,Macedonia - The Former Yugoslav Republic Of,Express Letter,1,53.04
642,1/01/2016 11:59,letter,0.2,Canada,Economy Letter,2,18
643,3/09/2017 14:03,letter,0.27,Sweden,Economy Letter,3,54
643,3/09/2017 14:03,letter,0.33,Iran - Islamic Republic Of,Economy Letter,1,18
643,3/09/2017 14:03,letter,0.39,Brunei Darussalam,Economy Letter,1,12
644,21/05/2017 15:28,letter,0.13,Sweden,Express Letter,1,42.62
645,2/06/2016 11:29,letter,0.12,Finland,Economy Letter,1,9
645,2/06/2016 11:29,parcel,7.09,Peru,Standard Parcel,2,438.9
645,2/06/2016 11:29,parcel,9.26,Switzerland,Standard Parcel,2,303.68
646,19/04/2016 14:05,letter,0.1,Nepal,Express Letter,1,38.83
647,14/11/2017 13:40,letter,0.25,Sri Lanka,Economy Letter,2,12
647,14/11/2017 13:40,letter,0.34,Iran - Islamic Republic Of,Express Letter,2,111.36
648,24/05/2016 13:58,letter,0.32,Papua New Guinea,Economy Letter,1,12
649,28/03/2016 14:50,parcel,2.02,Ukraine,Express Parcel,1,115.45
649,28/03/2016 14:50,letter,0.17,Canada,Economy Letter,2,18
650,18/12/2016 13:19,letter,0.46,New Zealand,Economy Letter,2,22
650,18/12/2016 13:19,parcel,13.85,Nigeria,Standard Parcel,2,591.98
650,18/12/2016 13:19,parcel,12.81,Belgium,Standard Parcel,1,280.85
651,12/08/2016 13:54,parcel,8.25,Finland,Standard Parcel,3,623.58
651,12/08/2016 13:54,letter,0.13,Iran - Islamic Republic Of,Economy Letter,2,18
652,23/05/2016 14:16,letter,0.1,Brazil,Express Letter,1,53.04
653,11/09/2016 09:36,letter,0.39,Malaysia,Express Letter,1,36.95
654,6/11/2016 11:34,letter,0.13,Nepal,Economy Letter,2,12
654,6/11/2016 11:34,letter,0.23,Samoa,Express Letter,3,116.49
654,6/11/2016 11:34,letter,0.42,Peru,Express Letter,1,55.68
655,23/10/2017 13:09,parcel,13.65,Czech Republic,Express Parcel,1,302.85
655,23/10/2017 13:09,parcel,13.4,Kuwait,Express Parcel,1,317.99
655,23/10/2017 13:09,parcel,17.73,Ireland,Economy Parcel_By Sea,2,355.82
656,28/12/2017 09:22,letter,0.23,Thailand,Express Letter,1,36.95
657,12/06/2016 14:01,letter,0.1,Singapore,Express Letter,1,36.95
657,12/06/2016 14:01,parcel,13.47,Ukraine,Economy Parcel_By Sea,3,477.36
657,12/06/2016 14:01,letter,0.17,Malta,Express Letter,1,53.04
658,2/05/2016 09:55,letter,0.26,Argentina,Economy Letter,2,36
658,2/05/2016 09:55,letter,0.44,Kenya,Express Letter,2,111.36
658,2/05/2016 09:55,letter,0.34,Macedonia - The Former Yugoslav Republic Of,Economy Letter,2,36
659,26/01/2016 14:57,parcel,14.97,Lao People'S Democratic Republic,Express Parcel,1,166.41
660,3/02/2016 13:29,letter,0.22,Tonga,Economy Letter,1,6
660,3/02/2016 13:29,parcel,15.49,Sweden,Standard Parcel,2,412.08
661,19/02/2016 11:30,parcel,2.97,Hong Kong,Express Parcel,2,162.42
661,19/02/2016 11:30,letter,0.19,Hong Kong,Economy Letter,2,12
661,19/02/2016 11:30,letter,0.33,New Caledonia,Economy Letter,3,36
662,15/08/2016 13:12,parcel,10.34,Malaysia,Standard Parcel,1,153.39
662,15/08/2016 13:12,parcel,14.76,Lao People'S Democratic Republic,Standard Parcel,3,484.23
662,15/08/2016 13:12,letter,0.46,Hong Kong,Express Letter,2,73.9
663,27/06/2016 11:09,letter,0.15,Fiji,Express Letter,3,116.49
663,27/06/2016 11:09,parcel,15.96,Switzerland,Economy Parcel_By Sea,1,186.81
663,27/06/2016 11:09,letter,0.23,Papua New Guinea,Economy Letter,3,18
664,16/09/2016 12:06,letter,0.24,Japan,Economy Letter,3,18
664,16/09/2016 12:06,letter,0.42,Brunei Darussalam,Economy Letter,1,12
664,16/09/2016 12:06,parcel,5.6,China,Standard Parcel,3,364.26
665,16/04/2017 13:38,letter,0.11,Thailand,Economy Letter,3,18
666,25/11/2017 11:35,letter,0.19,Nauru,Express Letter,2,77.66
667,9/12/2017 11:18,letter,0.38,Papua New Guinea,Express Letter,1,38.83
667,9/12/2017 11:18,letter,0.33,Czech Republic,Economy Letter,2,36
667,9/12/2017 11:18,letter,0.17,Qatar,Economy Letter,1,9
668,18/07/2016 15:38,letter,0.41,Sweden,Economy Letter,2,36
669,15/11/2017 15:49,letter,0.23,Nauru,Express Letter,1,38.83
670,9/06/2016 15:04,parcel,5.23,Russian Federation,Standard Parcel,3,623.58
670,9/06/2016 15:04,letter,0.22,Nepal,Express Letter,3,116.49
670,9/06/2016 15:04,parcel,18.67,Canada,Express Parcel,3,563.04
671,25/01/2016 12:21,letter,0.23,Iran - Islamic Republic Of,Express Letter,3,167.04
671,25/01/2016 12:21,parcel,18.99,Croatia,Economy Parcel_By Sea,1,196.15
672,25/01/2016 15:56,letter,0.19,Norway,Economy Letter,2,18
672,25/01/2016 15:56,letter,0.17,Ukraine,Express Letter,1,53.04
672,25/01/2016 15:56,letter,0.13,Pakistan,Economy Letter,1,6
673,3/02/2017 11:18,letter,0.2,Nepal,Economy Letter,1,6
673,3/02/2017 11:18,parcel,2.49,Belgium,Standard Parcel,3,319.59
674,14/03/2017 12:56,parcel,19,Serbia,Standard Parcel,3,1023.87
675,3/11/2016 12:39,parcel,17.81,Mauritius,Economy Parcel_By Sea,1,205.96
676,11/05/2017 11:27,letter,0.37,Sri Lanka,Economy Letter,1,12
677,25/02/2017 11:00,letter,0.46,Solomon Islands,Economy Letter,1,12
678,25/10/2016 14:16,letter,0.41,Sri Lanka,Express Letter,1,38.83
678,25/10/2016 14:16,letter,0.43,Saudi Arabia,Express Letter,3,167.04
679,8/07/2016 12:41,letter,0.24,Qatar,Economy Letter,3,27
680,27/02/2016 13:40,letter,0.45,Canada,Economy Letter,3,54
680,27/02/2016 13:40,parcel,4.46,New Caledonia,Standard Parcel,3,261.09
681,24/06/2016 14:42,parcel,4.39,Sweden,Express Parcel,1,118.94
682,9/08/2017 08:03,letter,0.34,Poland,Economy Letter,2,36
682,9/08/2017 08:03,letter,0.49,Ireland,Express Letter,3,124.74
682,9/08/2017 08:03,letter,0.43,United Kingdom,Economy Letter,1,18
683,10/06/2016 13:49,parcel,0.71,Estonia,Standard Parcel,2,109.54
683,10/06/2016 13:49,letter,0.12,Nigeria,Express Letter,3,167.04
684,22/01/2017 14:21,letter,0.45,New Zealand,Express Letter,3,76.05
685,23/05/2017 15:44,letter,0.35,New Caledonia,Economy Letter,3,36
686,7/08/2016 12:33,letter,0.3,China,Economy Letter,2,24
687,28/12/2016 10:27,parcel,7.58,Belgium,Economy Parcel_By Sea,1,109.03
687,28/12/2016 10:27,letter,0.23,Italy,Express Letter,2,85.24
688,3/08/2017 14:10,parcel,4.79,Germany,Standard Parcel,1,113.94
688,3/08/2017 14:10,letter,0.48,Samoa,Economy Letter,3,36
688,3/08/2017 14:10,letter,0.15,Chile,Economy Letter,2,18
689,6/12/2017 11:12,parcel,16.02,Croatia,Express Parcel,2,726.58
689,6/12/2017 11:12,parcel,15.48,Czech Republic,Standard Parcel,3,1023.87
690,10/03/2017 18:20,letter,0.3,Hong Kong,Economy Letter,1,12
691,21/08/2016 12:35,letter,0.27,Malta,Express Letter,2,106.08
691,21/08/2016 12:35,letter,0.31,French Polynesia,Economy Letter,3,36
692,11/05/2016 14:12,letter,0.25,Belgium,Economy Letter,1,9
692,11/05/2016 14:12,letter,0.13,Slovenia,Economy Letter,1,9
693,19/02/2016 12:31,letter,0.27,Chile,Express Letter,2,111.36
693,19/02/2016 12:31,parcel,5.39,India,Standard Parcel,2,257.36
694,4/10/2017 09:52,letter,0.33,Switzerland,Express Letter,2,85.24
694,4/10/2017 09:52,parcel,13.64,Arab Emirates,Economy Parcel_By Sea,2,334.16
694,4/10/2017 09:52,letter,0.41,Cambodia,Express Letter,1,38.83
695,21/01/2017 16:20,letter,0.32,Tonga,Economy Letter,1,12
695,21/01/2017 16:20,letter,0.43,Japan,Express Letter,2,73.9
695,21/01/2017 16:20,letter,0.36,United States,Economy Letter,3,54
696,9/11/2017 10:58,parcel,8.62,Vanuatu,Express Parcel,1,140.44
696,9/11/2017 10:58,parcel,8.28,Ireland,Standard Parcel,2,296.02
697,11/06/2017 12:21,letter,0.49,Brunei Darussalam,Economy Letter,1,12
697,11/06/2017 12:21,parcel,8.66,Vanuatu,Standard Parcel,3,406.32
698,24/02/2017 12:09,parcel,19.95,Brazil,Economy Parcel_By Sea,1,196.15
698,24/02/2017 12:09,letter,0.41,Sri Lanka,Economy Letter,1,12
698,24/02/2017 12:09,letter,0.24,Germany,Economy Letter,3,27
699,12/12/2016 13:08,letter,0.27,Singapore,Express Letter,3,110.85
699,12/12/2016 13:08,letter,0.46,Hungary,Economy Letter,3,54
700,28/11/2017 12:48,parcel,16.36,Turkey,Express Parcel,3,1089.87
701,31/01/2017 13:27,parcel,6.23,Argentina,Express Parcel,2,509.06
701,31/01/2017 13:27,letter,0.18,Cyprus,Economy Letter,1,9
702,3/12/2016 12:10,letter,0.45,New Zealand,Economy Letter,3,33
702,3/12/2016 12:10,parcel,17.9,Malaysia,Express Parcel,1,183.1
703,1/09/2017 09:11,letter,0.18,Brazil,Express Letter,3,159.12
704,20/08/2017 13:03,parcel,2.58,Sweden,Express Parcel,3,267.51
705,21/07/2016 11:02,letter,0.42,Spain,Express Letter,3,127.86
706,8/01/2016 16:36,letter,0.19,Papua New Guinea,Express Letter,3,116.49
706,8/01/2016 16:36,parcel,7.76,Nigeria,Economy Parcel_By Sea,3,340.17
706,8/01/2016 16:36,letter,0.35,Germany,Express Letter,2,85.24
707,26/09/2017 13:21,parcel,14.21,Malta,Economy Parcel_By Sea,3,477.36
707,26/09/2017 13:21,letter,0.46,Greece,Economy Letter,3,54
707,26/09/2017 13:21,letter,0.43,Hong Kong,Express Letter,3,110.85
708,10/06/2017 10:32,letter,0.18,Korea - Republic Of,Economy Letter,1,6
708,10/06/2017 10:32,letter,0.29,Japan,Express Letter,2,73.9
709,11/04/2016 08:53,letter,0.23,Ireland,Economy Letter,2,18
710,14/12/2017 15:54,letter,0.29,Kuwait,Express Letter,3,167.04
710,14/12/2017 15:54,letter,0.32,New Zealand,Economy Letter,2,22
710,14/12/2017 15:54,letter,0.19,Belgium,Economy Letter,3,27
711,11/07/2016 11:04,letter,0.29,New Zealand,Express Letter,1,25.35
711,11/07/2016 11:04,parcel,1.94,Saudi Arabia,Express Parcel,1,107.22
711,11/07/2016 11:04,parcel,9.93,Malta,Express Parcel,1,242.41
712,14/01/2016 11:59,parcel,9.46,Portugal,Express Parcel,1,242.41
712,14/01/2016 11:59,letter,0.44,Bahrain,Express Letter,3,167.04
713,8/06/2016 12:15,letter,0.23,Kenya,Express Letter,1,55.68
714,30/07/2016 13:02,letter,0.15,Finland,Economy Letter,1,9
714,30/07/2016 13:02,parcel,10.14,Brazil,Express Parcel,1,302.85
715,21/02/2017 12:29,parcel,12.36,Brazil,Express Parcel,3,908.55
716,8/09/2016 11:44,letter,0.43,Netherlands,Express Letter,2,85.24
716,8/09/2016 11:44,parcel,6.36,Macedonia - The Former Yugoslav Republic Of,Express Parcel,1,242.41
717,23/07/2016 11:46,letter,0.38,South Africa,Economy Letter,2,36
718,24/12/2016 11:24,parcel,5.59,Sweden,Economy Parcel_By Sea,2,209.66
718,24/12/2016 11:24,parcel,14,Norway,Economy Parcel_By Sea,3,454.62
718,24/12/2016 11:24,parcel,12.19,Tonga,Express Parcel,2,332.82
719,24/09/2016 11:08,parcel,9.42,Finland,Economy Parcel_By Sea,2,218.06
719,24/09/2016 11:08,parcel,10.68,Canada,Economy Parcel_By Sea,3,402.78
719,24/09/2016 11:08,letter,0.1,Estonia,Express Letter,2,106.08
720,13/09/2017 15:03,parcel,16.15,Taiwan - Province Of China,Standard Parcel,3,534.3
721,16/11/2017 14:41,letter,0.18,Indonesia,Express Letter,1,36.95
721,16/11/2017 14:41,parcel,9.82,Cook Islands,Standard Parcel,3,406.32
721,16/11/2017 14:41,letter,0.18,Brunei Darussalam,Express Letter,2,77.66
722,7/04/2017 14:43,letter,0.38,Greece,Economy Letter,1,18
722,7/04/2017 14:43,letter,0.44,South Africa,Economy Letter,3,54
722,7/04/2017 14:43,letter,0.11,Pakistan,Economy Letter,1,6
723,28/03/2016 14:13,parcel,16.9,Cambodia,Standard Parcel,3,562.11
723,28/03/2016 14:13,letter,0.23,Malaysia,Economy Letter,3,18
724,28/01/2017 10:45,letter,0.14,Sweden,Economy Letter,3,27
724,28/01/2017 10:45,letter,0.2,Cyprus,Express Letter,1,53.04
724,28/01/2017 10:45,letter,0.28,Vietnam,Express Letter,3,110.85
725,12/11/2016 10:02,parcel,13.21,Czech Republic,Standard Parcel,3,842.55
726,29/01/2017 13:58,letter,0.3,India,Express Letter,3,110.85
726,29/01/2017 13:58,letter,0.2,New Zealand,Express Letter,3,76.05
727,23/11/2016 14:27,letter,0.24,United States,Economy Letter,2,18
728,16/09/2016 13:33,letter,0.36,Fiji,Economy Letter,1,12
729,9/10/2017 10:19,letter,0.48,Argentina,Express Letter,1,55.68
729,9/10/2017 10:19,letter,0.4,Argentina,Express Letter,2,111.36
729,9/10/2017 10:19,letter,0.13,Norway,Economy Letter,1,9
730,7/03/2016 11:02,letter,0.38,Brunei Darussalam,Economy Letter,1,12
730,7/03/2016 11:02,letter,0.23,South Africa,Economy Letter,3,27
731,27/06/2017 12:23,letter,0.28,Croatia,Economy Letter,1,18
732,7/01/2016 13:39,parcel,7.06,Myanmar,Express Parcel,2,280.88
733,17/11/2017 15:31,parcel,6.74,Czech Republic,Economy Parcel_By Sea,2,218.06
733,17/11/2017 15:31,parcel,14.56,Finland,Standard Parcel,3,842.55
734,5/10/2016 15:57,letter,0.12,United Kingdom,Express Letter,1,41.58
734,5/10/2016 15:57,letter,0.3,Myanmar,Economy Letter,3,36
734,5/10/2016 15:57,parcel,19.13,Iran - Islamic Republic Of,Economy Parcel_By Sea,2,411.92
735,16/09/2017 12:53,letter,0.4,Solomon Islands,Express Letter,2,77.66
